prefix,total_count,entropy,max_byte,max_count,nz
82e585b6e7a59ee78c,1,0,b6,1,255
82e585b6e8,4,0,a8,4,255
82e585b6e8a8,2,0,80,2,255
82e585b6e8a880,2,1,e3,1,254
82e585b6e8a880e3,1,0,80,1,255
82e585b6e8a880e380,1,0,82,1,255
82e585b6e8a880ef,1,0,bc,1,255
82e585b6e8a880efbc,1,0,9a,1,255
82e585b7,2,0,e8,2,255
82e585b7e8,2,0,aa,2,255
82e585b7e8aa,1,0,aa,1,255
82e585b7e8aaaa,1,0,e6,1,255
82e585b7e8aaaae6,1,0,9c,1,255
82e585b7e8aaaae69c,1,0,ac,1,255
82e586,4,1,89,2,254
82e58689,2,0,e5,2,255
82e58689e5,2,0,86,2,255
82e58689e586,1,0,89,1,255
82e58689e58689,1,0,e5,1,255
82e58689e58689e5,1,0,85,1,255
82e58689e58689e585,1,0,a5,1,255
82e586a2,2,0,ef,2,255
82e586a2ef,2,0,bc,2,255
82e586a2efbc,1,0,8c,1,255
82e586a2efbc8c,1,0,e8,1,255
82e586a2efbc8ce8,1,0,a6,1,255
82e586a2efbc8ce8a6,1,0,8b,1,255
82e587,10,0.721928,ba,8,254
82e587a1,2,0,e5,2,255
82e587a1e5,2,0,a7,2,255
82e587a1e5a7,1,0,93,1,255
82e587a1e5a793,1,0,e6,1,255
82e587a1e5a793e6,1,0,9d,1,255
82e587a1e5a793e69d,1,0,8e,1,255
82e587ba,8,1.5,ef,4,253
82e587bae5,2,0,a4,2,255
82e587bae5a4,1,0,96,1,255
82e587bae5a496,1,0,e5,1,255
82e587bae5a496e5,1,0,8e,1,255
82e587bae5a496e58e,1,0,bb,1,255
82e587bae8,2,0,88,2,255
82e587bae888,1,0,87,1,255
82e587bae88887,1,0,e4,1,255
82e587bae88887e4,1,0,b9,1,255
82e587bae88887e4b9,1,0,b3,1,255
82e587baef,4,0,bc,4,255
82e587baefbc,2,0,8c,2,255
82e587baefbc8c,2,0,e5,2,255
82e587baefbc8ce5,2,1,ae,1,254
82e587baefbc8ce5ae,1,0,b6,1,255
82e587baefbc8ce5b9,1,0,b6,1,255
82e588,18,0,9d,18,255
82e5889d,18,2.41938,e3,6,250
82e5889d0a,2,0,e3,2,255
82e5889d0ae3,1,0,80,1,255
82e5889d0ae380,1,0,82,1,255
82e5889d0ae38082,1,0,e5,1,255
82e5889d0ae38082e5,1,0,ae,1,255
82e5889de3,6,0,80,6,255
82e5889de380,3,0,82,3,255
82e5889de38082,3,1.58496,e5,1,253
82e5889de38082e5,1,0,8d,1,255
82e5889de38082e58d,1,0,b3,1,255
82e5889de38082e6,1,0,8a,1,255
82e5889de38082e68a,1,0,b1,1,255
82e5889de38082e7,1,0,8e,1,255
82e5889de38082e78e,1,0,8b,1,255
82e5889de4,4,1,b8,2,254
82e5889de4b8,1,0,8d,1,255
82e5889de4b88d,1,0,e6,1,255
82e5889de4b88de6,1,0,95,1,255
82e5889de4b88de695,1,0,a2,1,255
82e5889de4bd,1,0,9c,1,255
82e5889de4bd9c,1,0,e4,1,255
82e5889de4bd9ce4,1,0,ba,1,255
82e5889de4bd9ce4ba,1,0,ba,1,255
82e5889de5,2,0,9b,2,255
82e5889de59b,1,0,a0,1,255
82e5889de59ba0,1,0,e2,1,255
82e5889de59ba0e2,1,0,96,1,255
82e5889de59ba0e296,1,0,a1,1,255
82e5889de6,2,0,9e,2,255
82e5889de69e,1,0,81,1,255
82e5889de69e81,1,0,e7,1,255
82e5889de69e81e7,1,0,8b,1,255
82e5889de69e81e78b,1,0,b9,1,255
82e5889de7,2,0,94,2,255
82e5889de794,1,0,9a,1,255
82e5889de7949a,1,0,e6,1,255
82e5889de7949ae6,1,0,80,1,255
82e5889de7949ae680,1,0,a5,1,255
82e589,16,0.811278,8d,12,254
82e5898d,12,1.9183,e6,4,252
82e5898de3,2,0,80,2,255
82e5898de380,1,0,82,1,255
82e5898de38082,1,0,e7,1,255
82e5898de38082e7,1,0,8e,1,255
82e5898de38082e78e,1,0,8b,1,255
82e5898de5,2,0,be,2,255
82e5898de5be,1,0,8c,1,255
82e5898de5be8c,1,0,e5,1,255
82e5898de5be8ce5,1,0,a6,1,255
82e5898de5be8ce5a6,1,0,93,1,255
82e5898de6,4,1,9c,2,254
82e5898de69c,1,0,89,1,255
82e5898de69c89,1,0,e4,1,255
82e5898de69c89e4,1,0,b8,1,255
82e5898de69c89e4b8,1,0,80,1,255
82e5898de6af,1,0,8d,1,255
82e5898de6af8d,1,0,e5,1,255
82e5898de6af8de5,1,0,a2,1,255
82e5898de6af8de5a2,1,0,93,1,255
82e5898def,4,0,bc,4,255
82e5898defbc,2,0,8c,2,255
82e5898defbc8c,2,1,e4,1,254
82e5898defbc8ce4,1,0,ba,1,255
82e5898defbc8ce4ba,1,0,91,1,255
82e5898defbc8ce8,1,0,ac,1,255
82e5898defbc8ce8ac,1,0,82,1,255
82e589a1,4,1,e4,2,254
82e589a1e4,2,0,ba,2,255
82e589a1e4ba,1,0,ba,1,255
82e589a1e4baba,1,0,e8,1,255
82e589a1e4babae8,1,0,ac,1,255
82e589a1e4babae8ac,1,0,82,1,255
82e589a1e7,2,0,b8,2,255
82e589a1e7b8,1,0,a3,1,255
82e589a1e7b8a3,1,0,e6,1,255
82e589a1e7b8a3e6,1,0,9c,1,255
82e589a1e7b8a3e69c,1,0,89,1,255
82e58a,2,0,89,2,255
82e58a89,2,0,e5,2,255
82e58a89e5,2,0,85,2,255
82e58a89e585,1,0,88,1,255
82e58a89e58588,1,0,e5,1,255
82e58a89e58588e5,1,0,b7,1,255
82e58a89e58588e5b7,1,0,b2,1,255
82e58b,2,0,a4,2,255
82e58ba4,2,0,e6,2,255
82e58ba4e6,2,0,96,2,255
82e58ba4e696,1,0,bc,1,255
82e58ba4e696bc,1,0,e7,1,255
82e58ba4e696bce7,1,0,94,1,255
82e58ba4e696bce794,1,0,b0,1,255
82e58c,2,0,96,2,255
82e58c96,2,0,e7,2,255
82e58c96e7,2,0,82,2,255
82e58c96e782,1,0,ba,1,255
82e58c96e782ba,1,0,e7,1,255
82e58c96e782bae7,1,0,a5,1,255
82e58c96e782bae7a5,1,0,9e,1,255
82e58d,22,2.84535,b3,6,248
82e58d81,2,0,e5,2,255
82e58d81e5,2,0,b9,2,255
82e58d81e5b9,1,0,b4,1,255
82e58d81e5b9b4,1,0,e4,1,255
82e58d81e5b9b4e4,1,0,b9,1,255
82e58d81e5b9b4e4b9,1,0,8b,1,255
82e58d87,4,1,e5,2,254
82e58d87e5,2,0,a4,2,255
82e58d87e5a4,1,0,a7,1,255
82e58d87e5a4a7,1,0,ef,1,255
82e58d87e5a4a7ef,1,0,bc,1,255
82e58d87e5a4a7efbc,1,0,8c,1,255
82e58d87ef,2,0,bc,2,255
82e58d87efbc,1,0,8c,1,255
82e58d87efbc8c,1,0,e5,1,255
82e58d87efbc8ce5,1,0,8f,1,255
82e58d87efbc8ce58f,1,0,96,1,255
82e58d92,2,0,e3,2,255
82e58d92e3,2,0,80,2,255
82e58d92e380,1,0,82,1,255
82e58d92e38082,1,0,0a,1,255
82e58d92e380820a,1,0,0a,1,255
82e58d92e380820a0a,1,0,e7,1,255
82e58d9c,2,0,e8,2,255
82e58d9ce8,2,0,80,2,255
82e58d9ce880,1,0,85,1,255
82e58d9ce88085,1,0,e6,1,255
82e58d9ce88085e6,1,0,9b,1,255
82e58d9ce88085e69b,1,0,b0,1,255
82e58da6,2,0,e6,2,255
82e58da6e6,2,0,88,2,255
82e58da6e688,1,0,90,1,255
82e58da6e68890,1,0,ef,1,255
82e58da6e68890ef,1,0,bc,1,255
82e58da6e68890efbc,1,0,8c,1,255
82e58db3,6,1.58496,e4,2,253
82e58db3e4,2,0,be,2,255
82e58db3e4be,1,0,bf,1,255
82e58db3e4bebf,1,0,e6,1,255
82e58db3e4bebfe6,1,0,9b,1,255
82e58db3e4bebfe69b,1,0,b4,1,255
82e58db3e7,2,0,a7,2,255
82e58db3e7a7,1,0,bb,1,255
82e58db3e7a7bb,1,0,e8,1,255
82e58db3e7a7bbe8,1,0,91,1,255
82e58db3e7a7bbe891,1,0,97,1,255
82e58db3e8,2,0,87,2,255
82e58db3e887,1,0,a5,1,255
82e58db3e887a5,1,0,ef,1,255
82e58db3e887a5ef,1,0,bc,1,255
82e58db3e887a5efbc,1,0,8c,1,255
82e58db7,2,0,e5,2,255
82e58db7e5,2,0,b8,2,255
82e58db7e5b8,1,0,ad,1,255
82e58db7e5b8ad,1,0,e5,1,255
82e58db7e5b8ade5,1,0,a4,1,255
82e58db7e5b8ade5a4,1,0,a7,1,255
82e58dbb,2,0,e5,2,255
82e58dbbe5,2,0,be,2,255
82e58dbbe5be,1,0,8c,1,255
82e58dbbe5be8c,1,0,e4,1,255
82e58dbbe5be8ce4,1,0,ba,1,255
82e58dbbe5be8ce4ba,1,0,94,1,255
82e58e,10,0.721928,bb,8,254
82e58ead,2,0,0a,2,255
82e58ead0a,2,0,e4,2,255
82e58ead0ae4,1,0,bc,1,255
82e58ead0ae4bc,1,0,8f,1,255
82e58ead0ae4bc8f,1,0,e3,1,255
82e58ead0ae4bc8fe3,1,0,80,1,255
82e58ebb,8,1.5,e5,4,253
82e58ebbe4,2,0,b8,2,255
82e58ebbe4b8,1,0,8d,1,255
82e58ebbe4b88d,1,0,e8,1,255
82e58ebbe4b88de8,1,0,a6,1,255
82e58ebbe4b88de8a6,1,0,8b,1,255
82e58ebbe5,4,1,8d,2,254
82e58ebbe58d,1,0,81,1,255
82e58ebbe58d81,1,0,e9,1,255
82e58ebbe58d81e9,1,0,a4,1,255
82e58ebbe58d81e9a4,1,0,98,1,255
82e58ebbe5ae,1,0,b6,1,255
82e58ebbe5aeb6,1,0,e8,1,255
82e58ebbe5aeb6e8,1,0,bd,1,255
82e58ebbe5aeb6e8bd,1,0,89,1,255
82e58ebbe8,2,0,bc,2,255
82e58ebbe8bc,1,0,92,1,255
82e58ebbe8bc92,1,0,e5,1,255
82e58ebbe8bc92e5,1,0,be,1,255
82e58ebbe8bc92e5be,1,0,a9,1,255
82e58f,28,1.84237,88,12,252
82e58f88,12,1.9183,e5,4,252
82e58f88e2,2,0,96,2,255
82e58f88e296,1,0,a1,1,255
82e58f88e296a1,1,0,e8,1,255
82e58f88e296a1e8,1,0,a1,1,255
82e58f88e296a1e8a1,1,0,a3,1,255
82e58f88e5,4,1,8a,2,254
82e58f88e58a,1,0,a0,1,255
82e58f88e58aa0,1,0,e4,1,255
82e58f88e58aa0e4,1,0,ba,1,255
82e58f88e58aa0e4ba,1,0,94,1,255
82e58f88e595,1,0,8f,1,255
82e58f88e5958f,1,0,e5,1,255
82e58f88e5958fe5,1,0,b7,1,255
82e58f88e5958fe5b7,1,0,a6,1,255
82e58f88e6,2,0,9c,2,255
82e58f88e69c,1,0,89,1,255
82e58f88e69c89,1,0,e8,1,255
82e58f88e69c89e8,1,0,8d,1,255
82e58f88e69c89e88d,1,0,89,1,255
82e58f88e8,4,1,81,2,254
82e58f88e881,1,0,9e,1,255
82e58f88e8819e,1,0,e4,1,255
82e58f88e8819ee4,1,0,ba,1,255
82e58f88e8819ee4ba,1,0,ba,1,255
82e58f88e884,1,0,ab,1,255
82e58f88e884ab,1,0,e8,1,255
82e58f88e884abe8,1,0,a4,1,255
82e58f88e884abe8a4,1,0,b6,1,255
82e58f8a,8,1.5,0a,4,253
82e58f8a0a,4,1,e8,2,254
82e58f8a0ae8,1,0,87,1,255
82e58f8a0ae887,1,0,b3,1,255
82e58f8a0ae887b3,1,0,e5,1,255
82e58f8a0ae887b3e5,1,0,b0,1,255
82e58f8a0ae9,1,0,83,1,255
82e58f8a0ae983,1,0,a1,1,255
82e58f8a0ae983a1,1,0,ef,1,255
82e58f8a0ae983a1ef,1,0,bc,1,255
82e58f8ae6,2,0,82,2,255
82e58f8ae682,1,0,85,1,255
82e58f8ae68285,1,0,e7,1,255
82e58f8ae68285e7,1,0,96,1,255
82e58f8ae68285e796,1,0,be,1,255
82e58f8ae7,2,0,95,2,255
82e58f8ae795,1,0,b6,1,255
82e58f8ae795b6,1,0,e6,1,255
82e58f8ae795b6e6,1,0,ad,1,255
82e58f8ae795b6e6ad,1,0,bb,1,255
82e58f96,4,1,e4,2,254
82e58f96e4,2,0,b9,2,255
82e58f96e4b9,1,0,8b,1,255
82e58f96e4b98b,1,0,e5,1,255
82e58f96e4b98be5,1,0,95,1,255
82e58f96e4b98be595,1,0,bc,1,255
82e58f96e8,2,0,a6,2,255
82e58f96e8a6,1,0,96,1,255
82e58f96e8a696,1,0,e7,1,255
82e58f96e8a696e7,1,0,b0,1,255
82e58f96e8a696e7b0,1,0,bf,1,255
82e58faf,4,1,0a,2,254
82e58faf0a,2,0,e5,2,255
82e58faf0ae5,1,0,8f,1,255
82e58faf0ae58f,1,0,af,1,255
82e58faf0ae58faf,1,0,e6,1,255
82e58faf0ae58fafe6,1,0,80,1,255
82e58fafe5,2,0,8f,2,255
82e58fafe58f,1,0,96,1,255
82e58fafe58f96,1,0,e5,1,255
82e58fafe58f96e5,1,0,bb,1,255
82e58fafe58f96e5bb,1,0,a3,1,255
82e590,38,2.5048,8c,12,249
82e59084,2,0,e6,2,255
82e59084e6,2,0,9c,2,255
82e59084e69c,1,0,89,1,255
82e59084e69c89,1,0,e5,1,255
82e59084e69c89e5,1,0,ad,1,255
82e59084e69c89e5ad,1,0,97,1,255
82e59089,4,1,e5,2,254
82e59089e5,2,0,a4,2,255
82e59089e5a4,1,0,a7,1,255
82e59089e5a4a7,1,0,e6,1,255
82e59089e5a4a7e6,1,0,85,1,255
82e59089e5a4a7e685,1,0,9a,1,255
82e59089e7,2,0,bf,2,255
82e59089e7bf,1,0,bc,1,255
82e59089e7bfbc,1,0,e5,1,255
82e59089e7bfbce5,1,0,ad,1,255
82e59089e7bfbce5ad,1,0,90,1,255
82e5908c,12,1.9183,e5,4,252
82e5908ce5,4,1,ad,2,254
82e5908ce5ad,1,0,b8,1,255
82e5908ce5adb8,1,0,e5,1,255
82e5908ce5adb8e5,1,0,b9,1,255
82e5908ce5adb8e5b9,1,0,b4,1,255
82e5908ce5ae,1,0,bf,1,255
82e5908ce5aebf,1,0,e4,1,255
82e5908ce5aebfe4,1,0,ba,1,255
82e5908ce5aebfe4ba,1,0,ba,1,255
82e5908ce6,2,0,99,2,255
82e5908ce699,1,0,82,1,255
82e5908ce69982,1,0,e5,1,255
82e5908ce69982e5,1,0,be,1,255
82e5908ce69982e5be,1,0,97,1,255
82e5908ce7,4,1,94,2,254
82e5908ce794,1,0,9f,1,255
82e5908ce7949f,1,0,e4,1,255
82e5908ce7949fe4,1,0,b8,1,255
82e5908ce7949fe4b8,1,0,89,1,255
82e5908ce7b8,1,0,a3,1,255
82e5908ce7b8a3,1,0,e9,1,255
82e5908ce7b8a3e9,1,0,84,1,255
82e5908ce7b8a3e984,1,0,92,1,255
82e5908ce9,2,0,83,2,255
82e5908ce983,1,0,a1,1,255
82e5908ce983a1,1,0,e8,1,255
82e5908ce983a1e8,1,0,ac,1,255
82e5908ce983a1e8ac,1,0,9d,1,255
82e5908f,4,1,0a,2,254
82e5908f0a,2,0,e4,2,255
82e5908f0ae4,1,0,bb,1,255
82e5908f0ae4bb,1,0,a4,1,255
82e5908f0ae4bba4,1,0,e9,1,255
82e5908f0ae4bba4e9,1,0,82,1,255
82e5908fe5,2,0,be,2,255
82e5908fe5be,1,0,97,1,255
82e5908fe5be97,1,0,e9,1,255
82e5908fe5be97e9,1,0,87,1,255
82e5908fe5be97e987,1,0,a7,1,255
82e59091,10,2.32193,e4,2,251
82e59091e4,2,0,b8,2,255
82e59091e4b8,1,0,80,1,255
82e59091e4b880,1,0,e6,1,255
82e59091e4b880e6,1,0,9b,1,255
82e59091e4b880e69b,1,0,b4,1,255
82e59091e5,2,0,a4,2,255
82e59091e5a4,1,0,9c,1,255
82e59091e5a49c,1,0,ef,1,255
82e59091e5a49cef,1,0,bc,1,255
82e59091e5a49cefbc,1,0,8c,1,255
82e59091e6,2,0,9b,2,255
82e59091e69b,1,0,89,1,255
82e59091e69b89,1,0,ef,1,255
82e59091e69b89ef,1,0,bc,1,255
82e59091e69b89efbc,1,0,8c,1,255
82e59091e7,2,0,ad,2,255
82e59091e7ad,1,0,89,1,255
82e59091e7ad89,1,0,e8,1,255
82e59091e7ad89e8,1,0,bc,1,255
82e59091e7ad89e8bc,1,0,a9,1,255
82e59091e8,2,0,9b,2,255
82e59091e89b,1,0,87,1,255
82e59091e89b87,1,0,e7,1,255
82e59091e89b87e7,1,0,a9,1,255
82e59091e89b87e7a9,1,0,b4,1,255
82e5909b,4,1,e4,2,254
82e5909be4,2,0,bd,2,255
82e5909be4bd,1,0,95,1,255
82e5909be4bd95,1,0,e6,1,255
82e5909be4bd95e6,1,0,95,1,255
82e5909be4bd95e695,1,0,85,1,255
82e5909be5,2,0,8f,2,255
82e5909be58f,1,0,af,1,255
82e5909be58faf,1,0,e8,1,255
82e5909be58fafe8,1,0,a6,1,255
82e5909be58fafe8a6,1,0,8b,1,255
82e590a0,2,0,e4,2,255
82e590a0e4,2,0,b9,2,255
82e590a0e4b9,1,0,83,1,255
82e590a0e4b983,1,0,e6,1,255
82e590a0e4b983e6,1,0,ad,1,255
82e590a0e4b983e6ad,1,0,a2,1,255
82e591,8,0.811278,a8,6,254
82e5918a,2,0,e5,2,255
82e5918ae5,2,0,ae,2,255
82e5918ae5ae,1,0,b6,1,255
82e5918ae5aeb6,1,0,e4,1,255
82e5918ae5aeb6e4,1,0,ba,1,255
82e5918ae5aeb6e4ba,1,0,ba,1,255
82e591a8,6,1.58496,e5,2,253
82e591a8e5,2,0,b0,2,255
82e591a8e5b0,1,0,8b,1,255
82e591a8e5b08b,1,0,e5,1,255
82e591a8e5b08be5,1,0,be,1,255
82e591a8e5b08be5be,1,0,97,1,255
82e591a8e6,2,0,97,2,255
82e591a8e697,1,0,a2,1,255
82e591a8e697a2,1,0,e4,1,255
82e591a8e697a2e4,1,0,b8,1,255
82e591a8e697a2e4b8,1,0,8a,1,255
82e591a8e7,2,0,94,2,255
82e591a8e794,1,0,9a,1,255
82e591a8e7949a,1,0,e6,1,255
82e591a8e7949ae6,1,0,83,1,255
82e591a8e7949ae683,1,0,8a,1,255
82e593,4,0,80,4,255
82e59380,4,1,e3,2,254
82e59380e3,2,0,80,2,255
82e59380e380,1,0,82,1,255
82e59380e38082,1,0,e6,1,255
82e59380e38082e6,1,0,98,1,255
82e59380e38082e698,1,0,8e,1,255
82e59380e5,2,0,a6,2,255
82e59380e5a6,1,0,82,1,255
82e59380e5a682,1,0,e5,1,255
82e59380e5a682e5,1,0,88,1,255
82e59380e5a682e588,1,0,9d,1,255
82e594,4,0,af,4,255
82e594af,4,1,e6,2,254
82e594afe6,2,0,96,2,255
82e594afe696,1,0,bc,1,255
82e594afe696bc,1,0,e9,1,255
82e594afe696bce9,1,0,ab,1,255
82e594afe696bce9ab,1,0,bb,1,255
82e594afe8,2,0,a6,2,255
82e594afe8a6,1,0,8b,1,255
82e594afe8a68b,1,0,e4,1,255
82e594afe8a68be4,1,0,ba,1,255
82e594afe8a68be4ba,1,0,8c,1,255
82e595,10,0,8f,10,255
82e5958f,10,1.92193,e5,4,252
82e5958fe4,2,0,bb,2,255
82e5958fe4bb,1,0,8a,1,255
82e5958fe4bb8a,1,0,e6,1,255
82e5958fe4bb8ae6,1,0,98,1,255
82e5958fe4bb8ae698,1,0,af,1,255
82e5958fe5,4,0,85,4,255
82e5958fe585,2,0,b6,2,255
82e5958fe585b6,2,1,e5,1,254
82e5958fe585b6e5,1,0,a7,1,255
82e5958fe585b6e5a7,1,0,93,1,255
82e5958fe585b6e7,1,0,96,1,255
82e5958fe585b6e796,1,0,be,1,255
82e5958fe6,2,0,98,2,255
82e5958fe698,1,0,af,1,255
82e5958fe698af,1,0,e4,1,255
82e5958fe698afe4,1,0,bd,1,255
82e5958fe698afe4bd,1,0,95,1,255
82e5958fe8,2,0,bf,2,255
82e5958fe8bf,1,0,b0,1,255
82e5958fe8bfb0,1,0,ef,1,255
82e5958fe8bfb0ef,1,0,bc,1,255
82e5958fe8bfb0efbc,1,0,9a,1,255
82e596,4,0,9c,4,255
82e5969c,4,0,e5,4,255
82e5969ce5,4,1,81,2,254
82e5969ce581,1,0,b7,1,255
82e5969ce581b7,1,0,e9,1,255
82e5969ce581b7e9,1,0,a3,1,255
82e5969ce581b7e9a3,1,0,9f,1,255
82e5969ce5b0,1,0,84,1,255
82e5969ce5b084,1,0,e7,1,255
82e5969ce5b084e7,1,0,8d,1,255
82e5969ce5b084e78d,1,0,b5,1,255
82e598,12,0,97,12,255
82e59897,12,1.45915,e6,6,253
82e59897e6,6,0.918296,9c,4,254
82e59897e697,1,0,81,1,255
82e59897e69781,1,0,e4,1,255
82e59897e69781e4,1,0,ba,1,255
82e59897e69781e4ba,1,0,ba,1,255
82e59897e69c,2,0,89,2,255
82e59897e69c89,2,1,e4,1,254
82e59897e69c89e4,1,0,ba,1,255
82e59897e69c89e4ba,1,0,8c,1,255
82e59897e69c89e6,1,0,bc,1,255
82e59897e69c89e6bc,1,0,81,1,255
82e59897e8,4,1,88,2,254
82e59897e888,1,0,87,1,255
82e59897e88887,1,0,e4,1,255
82e59897e88887e4,1,0,ba,1,255
82e59897e88887e4ba,1,0,ba,1,255
82e59897e8a1,1,0,8c,1,255
82e59897e8a18c,1,0,e7,1,255
82e59897e8a18ce7,1,0,b6,1,255
82e59897e8a18ce7b6,1,0,93,1,255
82e59897e9,2,0,87,2,255
82e59897e987,1,0,87,1,255
82e59897e98787,1,0,e8,1,255
82e59897e98787e8,1,0,97,1,255
82e59897e98787e897,1,0,a5,1,255
82e599,2,0,ac,2,255
82e599ac,2,0,e8,2,255
82e599ace8,2,0,9e,2,255
82e599ace89e,1,0,ab,1,255
82e599ace89eab,1,0,e3,1,255
82e599ace89eabe3,1,0,80,1,255
82e599ace89eabe380,1,0,82,1,255
82e59b,18,1.83659,a0,8,252
82e59b9b,2,0,e4,2,255
82e59b9be4,2,0,ba,2,255
82e59b9be4ba,1,0,ba,1,255
82e59b9be4baba,1,0,e5,1,255
82e59b9be4babae5,1,0,90,1,255
82e59b9be4babae590,1,0,84,1,255
82e59b9e,4,1,e9,2,254
82e59b9ee9,2,0,a1,2,255
82e59b9ee9a1,1,0,a7,1,255
82e59b9ee9a1a7,1,0,ef,1,255
82e59b9ee9a1a7ef,1,0,bc,1,255
82e59b9ee9a1a7efbc,1,0,8c,1,255
82e59b9eef,2,0,bc,2,255
82e59b9eefbc,1,0,8c,1,255
82e59b9eefbc8c,1,0,e8,1,255
82e59b9eefbc8ce8,1,0,83,1,255
82e59b9eefbc8ce883,1,0,bd,1,255
82e59ba0,8,1.5,e6,4,253
82e59ba00a,2,0,e5,2,255
82e59ba00ae5,1,0,9f,1,255
82e59ba00ae59f,1,0,b7,1,255
82e59ba00ae59fb7,1,0,e7,1,255
82e59ba00ae59fb7e7,1,0,87,1,255
82e59ba0e5,2,0,8f,2,255
82e59ba0e58f,1,0,96,1,255
82e59ba0e58f96,1,0,e4,1,255
82e59ba0e58f96e4,1,0,b8,1,255
82e59ba0e58f96e4b8,1,0,89,1,255
82e59ba0e6,4,1,93,2,254
82e59ba0e693,1,0,b2,1,255
82e59ba0e693b2,1,0,e5,1,255
82e59ba0e693b2e5,1,0,85,1,255
82e59ba0e693b2e585,1,0,a9,1,255
82e59ba0e6ad,1,0,b8,1,255
82e59ba0e6adb8,1,0,ef,1,255
82e59ba0e6adb8ef,1,0,bc,1,255
82e59ba0e6adb8efbc,1,0,8c,1,255
82e59bba,4,1,e5,2,254
82e59bbae5,2,0,8e,2,255
82e59bbae58e,1,0,9a,1,255
82e59bbae58e9a,1,0,e8,1,255
82e59bbae58e9ae8,1,0,b2,1,255
82e59bbae58e9ae8b2,1,0,b2,1,255
82e59bbae8,2,0,b8,2,255
82e59bbae8b8,1,0,8a,1,255
82e59bbae8b88a,1,0,e8,1,255
82e59bbae8b88ae8,1,0,ba,1,255
82e59bbae8b88ae8ba,1,0,8d,1,255
82e59c,4,1,9f,2,254
82e59c9f,2,0,e4,2,255
82e59c9fe4,2,0,bf,2,255
82e59c9fe4bf,1,0,97,1,255
82e59c9fe4bf97,1,0,e8,1,255
82e59c9fe4bf97e8,1,0,ac,1,255
82e59c9fe4bf97e8ac,1,0,82,1,255
82e59ca8,2,0,e9,2,255
82e59ca8e9,2,0,83,2,255
82e59ca8e983,1,0,a1,1,255
82e59ca8e983a1,1,0,e7,1,255
82e59ca8e983a1e7,1,0,b6,1,255
82e59ca8e983a1e7b6,1,0,93,1,255
82e59d,2,0,a6,2,255
82e59da6,2,0,e4,2,255
82e59da6e4,2,0,b9,2,255
82e59da6e4b9,1,0,8b,1,255
82e59da6e4b98b,1,0,e5,1,255
82e59da6e4b98be5,1,0,b0,1,255
82e59da6e4b98be5b0,1,0,8b,1,255
82e59e,2,0,82,2,255
82e59e82,2,0,e8,2,255
82e59e82e8,2,0,87,2,255
82e59e82e887,1,0,b3,1,255
82e59e82e887b3,1,0,e5,1,255
82e59e82e887b3e5,1,0,b2,1,255
82e59e82e887b3e5b2,1,0,b8,1,255
82e59f,4,0,8e,4,255
82e59f8e,4,1,0a,2,254
82e59f8e0a,2,0,e6,2,255
82e59f8e0ae6,1,0,9d,1,255
82e59f8e0ae69d,1,0,b1,1,255
82e59f8e0ae69db1,1,0,e6,1,255
82e59f8e0ae69db1e6,1,0,9c,1,255
82e59f8ee9,2,0,83,2,255
82e59f8ee983,1,0,ad,1,255
82e59f8ee983ad,1,0,e5,1,255
82e59f8ee983ade5,1,0,a6,1,255
82e59f8ee983ade5a6,1,0,82,1,255
82e5a1,2,0,98,2,255
82e5a198,2,0,e4,2,255
82e5a198e4,2,0,b8,2,255
82e5a198e4b8,1,0,ad,1,255
82e5a198e4b8ad,1,0,e3,1,255
82e5a198e4b8ade3,1,0,80,1,255
82e5a198e4b8ade380,1,0,82,1,255
82e5a2,10,1.92193,9c,4,252
82e5a293,2,0,e4,2,255
82e5a293e4,2,0,bb,2,255
82e5a293e4bb,1,0,8a,1,255
82e5a293e4bb8a,1,0,e5,1,255
82e5a293e4bb8ae5,1,0,9c,1,255
82e5a293e4bb8ae59c,1,0,a8,1,255
82e5a29c,4,0,e8,4,255
82e5a29ce8,4,0,80,4,255
82e5a29ce880,2,0,85,2,255
82e5a29ce88085,2,0,e5,2,255
82e5a29ce88085e5,2,1,91,1,254
82e5a29ce88085e591,1,0,8a,1,255
82e5a29ce88085e5be,1,0,97,1,255
82e5a2b3,2,0,e4,2,255
82e5a2b3e4,2,0,b8,2,255
82e5a2b3e4b8,1,0,8a,1,255
82e5a2b3e4b88a,1,0,e4,1,255
82e5a2b3e4b88ae4,1,0,ba,1,255
82e5a2b3e4b88ae4ba,1,0,8c,1,255
82e5a2be,2,0,e4,2,255
82e5a2bee4,2,0,bd,2,255
82e5a2bee4bd,1,0,9c,1,255
82e5a2bee4bd9c,1,0,ef,1,255
82e5a2bee4bd9cef,1,0,bc,1,255
82e5a2bee4bd9cefbc,1,0,8c,1,255
82e5a3,2,0,ab,2,255
82e5a3ab,2,0,e5,2,255
82e5a3abe5,2,0,ae,2,255
82e5a3abe5ae,1,0,97,1,255
82e5a3abe5ae97,1,0,e6,1,255
82e5a3abe5ae97e6,1,0,87,1,255
82e5a3abe5ae97e687,1,0,89,1,255
82e5a4,42,2.84916,a7,14,247
82e5a496,6,0.918296,e4,4,254
82e5a496e4,4,0,ba,4,255
82e5a496e4ba,2,0,ba,2,255
82e5a496e4baba,2,1,e3,1,254
82e5a496e4babae3,1,0,80,1,255
82e5a496e4babae380,1,0,82,1,255
82e5a496e4babae8,1,0,81,1,255
